condition,fps,passage_id,n_capture_events,n_unique_source_frames,n_human_suited_capture_events,n_available_human_suited_source_frames,n_captured_unique_human_suited_source_frames,unique_gt_suited_retention,gt_opportunity_exists,selector_data_available,selector_event_mapping_available,n_classifier_accepted_events,classifier_covered,n_human_suited_events_preserved,gt_suited_opportunity_preserved,coverage_preserved_by_false_positive,coverage_outcome
fixed_fps,10.0,0134az,138,121,84,73,73,1.0,True,True,True,82,True,82,True,False,coverage_preserved
fixed_fps,10.0,0135az,41,30,12,4,4,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,10.0,0137az,111,103,37,36,34,0.9444444444444444,True,True,True,37,True,37,True,False,coverage_preserved
fixed_fps,10.0,0138,89,87,6,6,6,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,10.0,0138azs2,46,43,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0140qz,92,87,55,54,53,0.9814814814814815,True,True,True,54,True,54,True,False,coverage_preserved
fixed_fps,10.0,0141az,60,58,13,13,12,0.9230769230769231,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,10.0,014bmf,63,58,13,12,11,0.9166666666666666,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,10.0,0170,77,76,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0183,138,133,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0184,77,72,9,9,8,0.8888888888888888,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0186,67,64,8,7,7,1.0,True,True,True,9,True,8,True,False,coverage_preserved
fixed_fps,10.0,0188,60,54,4,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0192,34,28,2,2,2,1.0,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,10.0,0197,80,78,2,2,2,1.0,True,True,True,4,True,2,True,False,coverage_preserved
fixed_fps,10.0,01mf,96,94,59,58,58,1.0,True,True,True,60,True,59,True,False,coverage_preserved
fixed_fps,10.0,0200,81,75,8,7,7,1.0,True,True,True,9,True,8,True,False,coverage_preserved
fixed_fps,10.0,0210,63,62,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0214,97,46,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0217,97,89,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0219,56,55,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0247,101,98,21,21,21,1.0,True,True,True,23,True,21,True,False,coverage_preserved
fixed_fps,10.0,0253,81,72,4,4,4,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0262,173,173,15,15,15,1.0,True,True,True,15,True,15,True,False,coverage_preserved
fixed_fps,10.0,0263,47,46,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0275,98,93,2,2,2,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,0278,62,59,9,8,8,1.0,True,True,True,10,True,9,True,False,coverage_preserved
fixed_fps,10.0,02mf,66,65,19,19,19,1.0,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,10.0,03mf,54,54,11,11,11,1.0,True,True,True,12,True,11,True,False,coverage_preserved
fixed_fps,10.0,0428,62,62,5,5,5,1.0,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,10.0,0438,74,70,3,3,3,1.0,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,10.0,0456,82,81,3,3,3,1.0,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,10.0,0458,65,63,3,3,3,1.0,True,True,True,6,True,3,True,False,coverage_preserved
fixed_fps,10.0,0463,125,122,2,2,2,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,0468,68,66,4,4,4,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0472,103,102,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0473,71,71,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,04mf,39,38,6,6,6,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0502,66,53,8,4,4,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,10.0,0502vd,60,55,7,7,6,0.8571428571428571,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,10.0,0504,102,102,5,5,5,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0505,51,50,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0506vd,61,58,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0507,45,43,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0508,65,52,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0510,75,74,9,9,9,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,10.0,0511,50,50,9,9,9,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0515vd,101,93,4,4,4,1.0,True,True,True,6,True,4,True,False,coverage_preserved
fixed_fps,10.0,05mf,59,43,16,6,6,1.0,True,True,True,16,True,16,True,False,coverage_preserved
fixed_fps,10.0,0605az,100,95,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0606az,161,158,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0607az,63,61,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0608az,79,70,2,2,2,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,0610az,138,132,16,17,15,0.8823529411764706,True,True,True,17,True,16,True,False,coverage_preserved
fixed_fps,10.0,0612az,80,77,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0741,65,62,8,8,8,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,10.0,0792,53,53,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0796,48,48,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0799,61,61,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0806ro,74,74,3,3,3,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0902br,57,56,5,5,5,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0903,84,76,5,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0909,125,122,16,15,15,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,10.0,0918,59,53,6,5,5,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,10.0,0937,43,41,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0955,65,60,5,4,4,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,0963,82,76,11,10,10,1.0,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,10.0,0971,93,92,13,14,13,0.9285714285714286,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,10.0,0972,119,114,3,3,3,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0974,45,42,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0977,47,44,4,4,3,0.75,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0978,44,43,5,4,4,1.0,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,10.0,0982,45,42,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0983,57,53,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0984,71,69,5,5,5,1.0,True,True,True,7,True,5,True,False,coverage_preserved
fixed_fps,10.0,0985,48,48,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0986,47,46,5,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0987,37,37,3,3,3,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,0988,108,108,7,7,7,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,10.0,0990,78,78,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0992,64,62,10,9,9,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0993,53,53,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0994,63,61,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0995,42,42,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0998,60,49,3,4,3,0.75,True,True,True,4,True,2,True,False,coverage_preserved
fixed_fps,10.0,0999,59,34,4,4,3,0.75,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,09mf,54,52,8,8,8,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,10.0,1000,57,57,6,7,6,0.8571428571428571,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,10.0,1001,86,81,28,27,27,1.0,True,True,True,25,True,25,True,False,coverage_preserved
fixed_fps,10.0,1003,69,66,11,10,10,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,1005,47,47,2,2,2,1.0,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,10.0,10mf,80,80,15,15,15,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,10.0,11mf,79,79,12,12,12,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,10.0,608azf,84,82,18,17,17,1.0,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,10.0,66vdf,69,66,9,9,8,0.8888888888888888,True,True,True,10,True,9,True,False,coverage_preserved
fixed_fps,10.0,67vdf,85,85,44,45,44,0.9777777777777777,True,True,True,43,True,43,True,False,coverage_preserved
fixed_fps,10.0,71azf,40,39,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,802rof,71,51,15,11,11,1.0,True,True,True,15,True,15,True,False,coverage_preserved
fixed_fps,10.0,806rof,53,44,13,5,5,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,10.0,902brf,89,79,6,6,6,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,15.0,0002,106,70,14,9,9,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,15.0,0005az,247,156,29,19,19,1.0,True,True,True,29,True,29,True,False,coverage_preserved
fixed_fps,15.0,0006,168,107,7,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,000742,155,103,18,12,12,1.0,True,True,True,23,True,18,True,False,coverage_preserved
fixed_fps,15.0,0007vm,118,74,10,6,6,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0008vd,144,89,8,5,5,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0008vm,81,54,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0009ro,98,66,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0009vd,89,52,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0010,100,68,9,6,6,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,15.0,0010az,152,93,23,15,15,1.0,True,True,True,23,True,23,True,False,coverage_preserved
fixed_fps,15.0,0011br,70,37,7,4,4,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,15.0,0013ro,114,75,9,6,6,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,15.0,0014,114,77,13,8,8,1.0,True,True,True,18,True,13,True,False,coverage_preserved
fixed_fps,15.0,0014s2,83,56,6,4,4,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,15.0,0014vm,104,70,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0015,102,72,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0020,71,48,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0020az,165,110,9,6,6,1.0,True,True,True,10,True,9,True,False,coverage_preserved
fixed_fps,15.0,0020vd,109,69,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0021,107,70,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0024,164,110,27,18,18,1.0,True,True,True,29,True,27,True,False,coverage_preserved
fixed_fps,15.0,0024br,86,57,8,6,6,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0024vd,233,154,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0026,89,60,11,7,7,1.0,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,15.0,0027vm,144,87,80,45,45,1.0,True,True,True,80,True,80,True,False,coverage_preserved
fixed_fps,15.0,0028vm,89,59,16,11,11,1.0,True,True,True,16,True,16,True,False,coverage_preserved
fixed_fps,15.0,0029,95,63,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0029am,100,66,40,27,27,1.0,True,True,True,38,True,38,True,False,coverage_preserved
fixed_fps,15.0,0030am,113,75,34,23,23,1.0,True,True,True,33,True,33,True,False,coverage_preserved
fixed_fps,15.0,0031az,128,76,7,5,5,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,15.0,0032az,319,163,32,22,22,1.0,True,True,True,31,True,31,True,False,coverage_preserved
fixed_fps,15.0,0034az,151,94,5,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0035,71,47,7,5,5,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,15.0,0041vd,52,34,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0041vds2,43,28,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0043az,73,48,5,3,3,1.0,True,True,True,7,True,5,True,False,coverage_preserved
fixed_fps,15.0,0044,68,48,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0047,83,55,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0047az,121,81,6,4,4,1.0,True,True,True,8,True,6,True,False,coverage_preserved
fixed_fps,15.0,0048az,108,72,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0050,98,64,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0050vd,108,67,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0052az,138,92,33,22,22,1.0,True,True,True,35,True,33,True,False,coverage_preserved
fixed_fps,15.0,0053az,319,209,49,31,31,1.0,True,True,True,50,True,49,True,False,coverage_preserved
fixed_fps,15.0,0054az,95,65,7,5,5,1.0,True,True,True,8,True,6,True,False,coverage_preserved
fixed_fps,15.0,0055,68,41,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0056,72,49,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0057,172,116,15,10,10,1.0,True,True,True,17,True,15,True,False,coverage_preserved
fixed_fps,15.0,0059,115,77,4,2,2,1.0,True,True,True,6,True,4,True,False,coverage_preserved
fixed_fps,15.0,0059az,103,68,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0060az,101,65,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0062,221,154,5,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0063vd,121,80,7,4,4,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,15.0,0065az,127,81,17,11,11,1.0,True,True,True,17,True,17,True,False,coverage_preserved
fixed_fps,15.0,0065vd,115,77,14,9,9,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,15.0,0066az,132,82,19,11,11,1.0,True,True,True,19,True,19,True,False,coverage_preserved
fixed_fps,15.0,0067vd,131,88,45,30,30,1.0,True,True,True,43,True,43,True,False,coverage_preserved
fixed_fps,15.0,0068vd,450,298,54,35,35,1.0,True,True,True,50,True,48,True,False,coverage_preserved
fixed_fps,15.0,0068vds2,376,244,127,81,81,1.0,True,True,True,132,True,125,True,False,coverage_preserved
fixed_fps,15.0,0069az,191,128,5,3,3,1.0,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,15.0,0071az,73,48,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0071vd,85,56,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0074,87,58,8,5,5,1.0,True,True,True,10,True,8,True,False,coverage_preserved
fixed_fps,15.0,0084az,89,57,6,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0101,94,64,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0116vd,70,48,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0117vd,64,42,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0118vd,76,50,14,9,9,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,15.0,0119vd,87,50,15,10,10,1.0,True,True,True,17,True,15,True,False,coverage_preserved
fixed_fps,15.0,0120vd,118,78,33,22,22,1.0,True,True,True,31,True,31,True,False,coverage_preserved
fixed_fps,15.0,0121vd,117,76,32,20,20,1.0,True,True,True,32,True,31,True,False,coverage_preserved
fixed_fps,15.0,0122vd,103,62,4,2,2,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0123vd,70,46,10,7,7,1.0,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,15.0,0124vd,65,40,8,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0125vd,70,47,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0126,131,86,7,5,5,1.0,True,True,True,9,True,7,True,False,coverage_preserved
fixed_fps,15.0,0127vd,91,61,15,10,10,1.0,True,True,True,21,True,15,True,False,coverage_preserved
fixed_fps,15.0,0128,154,101,12,8,8,1.0,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,15.0,0128vd,78,51,12,8,8,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,15.0,0129az,99,66,7,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0130az,121,82,26,18,18,1.0,True,True,True,28,True,26,True,False,coverage_preserved
fixed_fps,15.0,0131az,119,80,44,29,29,1.0,True,True,True,44,True,42,True,False,coverage_preserved
fixed_fps,15.0,0133az,72,48,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0134az,206,122,125,73,73,1.0,True,True,True,123,True,123,True,False,coverage_preserved
fixed_fps,15.0,0135az,61,30,18,4,4,1.0,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,15.0,0137az,166,109,55,36,36,1.0,True,True,True,55,True,55,True,False,coverage_preserved
fixed_fps,15.0,0138,133,87,9,6,6,1.0,True,True,True,11,True,9,True,False,coverage_preserved
fixed_fps,15.0,0138azs2,68,45,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0140qz,137,90,83,54,54,1.0,True,True,True,81,True,81,True,False,coverage_preserved
fixed_fps,15.0,0141az,89,58,20,13,13,1.0,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,15.0,014bmf,94,62,19,12,12,1.0,True,True,True,19,True,19,True,False,coverage_preserved
fixed_fps,15.0,0170,115,82,5,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0183,207,137,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0184,116,74,14,9,9,1.0,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,15.0,0186,100,64,11,7,7,1.0,True,True,True,13,True,11,True,False,coverage_preserved
fixed_fps,15.0,0188,90,55,6,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0192,50,28,3,2,2,1.0,True,True,True,3,True,1,True,False,coverage_preserved
fixed_fps,15.0,0197,120,79,3,2,2,1.0,True,True,True,6,True,3,True,False,coverage_preserved
fixed_fps,15.0,01mf,144,94,88,58,58,1.0,True,True,True,89,True,88,True,False,coverage_preserved
fixed_fps,15.0,0200,122,78,11,7,7,1.0,True,True,True,12,True,11,True,False,coverage_preserved
fixed_fps,15.0,0210,94,62,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0214,145,47,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0217,145,89,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0219,83,55,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0247,151,99,32,21,21,1.0,True,True,True,34,True,32,True,False,coverage_preserved
fixed_fps,15.0,0253,121,75,6,4,4,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,15.0,0262,259,175,22,15,15,1.0,True,True,True,22,True,22,True,False,coverage_preserved
fixed_fps,15.0,0263,70,48,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0275,146,92,3,2,2,1.0,True,True,True,5,True,3,True,False,coverage_preserved
fixed_fps,15.0,0278,93,60,13,8,8,1.0,True,True,True,15,True,13,True,False,coverage_preserved
fixed_fps,15.0,02mf,99,65,29,19,19,1.0,True,True,True,27,True,27,True,False,coverage_preserved
fixed_fps,15.0,03mf,81,55,17,11,11,1.0,True,True,True,18,True,17,True,False,coverage_preserved
fixed_fps,15.0,0428,92,62,8,5,5,1.0,True,True,True,9,True,8,True,False,coverage_preserved
fixed_fps,15.0,0438,111,74,4,3,3,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,15.0,0456,122,82,5,3,3,1.0,True,True,True,7,True,5,True,False,coverage_preserved
fixed_fps,15.0,0458,97,64,5,3,3,1.0,True,True,True,9,True,5,True,False,coverage_preserved
fixed_fps,15.0,0463,187,124,3,2,2,1.0,True,True,True,5,True,3,True,False,coverage_preserved
fixed_fps,15.0,0468,101,65,6,4,4,1.0,True,True,True,8,True,6,True,False,coverage_preserved
fixed_fps,15.0,0472,154,104,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0473,107,73,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,04mf,59,39,9,6,6,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,15.0,0502,99,54,12,4,4,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,15.0,0502vd,89,55,10,7,7,1.0,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,15.0,0504,152,103,7,5,5,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,15.0,0505,76,52,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0506vd,91,59,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0507,68,44,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0508,97,53,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0510,112,74,13,9,9,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,15.0,0511,75,51,13,9,9,1.0,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,15.0,0515vd,151,93,6,4,4,1.0,True,True,True,9,True,6,True,False,coverage_preserved
fixed_fps,15.0,05mf,89,44,24,6,6,1.0,True,True,True,24,True,24,True,False,coverage_preserved
fixed_fps,15.0,0605az,149,97,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0606az,241,161,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0607az,95,63,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0608az,119,71,4,2,2,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,15.0,0610az,207,138,25,17,17,1.0,True,True,True,27,True,25,True,False,coverage_preserved
fixed_fps,15.0,0612az,120,81,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0741,97,65,12,8,8,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,15.0,0792,79,53,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0796,72,49,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0799,92,62,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0806ro,111,74,5,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0902br,86,58,7,5,5,1.0,True,True,True,8,True,6,True,False,coverage_preserved
fixed_fps,15.0,0903,126,77,8,4,4,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0909,187,122,24,15,15,1.0,True,True,True,21,True,21,True,False,coverage_preserved
fixed_fps,15.0,0918,88,54,9,5,5,1.0,True,True,True,11,True,9,True,False,coverage_preserved
fixed_fps,15.0,0937,65,43,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0955,97,62,7,4,4,1.0,True,True,True,6,True,4,True,False,coverage_preserved
fixed_fps,15.0,0963,123,81,15,10,10,1.0,True,True,True,15,True,15,True,False,coverage_preserved
fixed_fps,15.0,0971,139,96,20,14,14,1.0,True,True,True,15,True,15,True,False,coverage_preserved
fixed_fps,15.0,0972,178,114,5,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,15.0,0974,67,46,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,15.0,0977,71,47,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0978,65,42,6,4,4,1.0,True,True,True,8,True,6,True,False,coverage_preserved
fixed_fps,15.0,0982,67,43,5,3,3,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,15.0,0983,86,58,8,5,5,1.0,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,15.0,0984,107,70,7,5,5,1.0,True,True,True,10,True,7,True,False,coverage_preserved
fixed_fps,15.0,0985,71,48,6,4,4,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,15.0,0986,70,46,7,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
